created_at,text,source,name,username,user_location,tweet_location,country_code,verified,description,city,state,country
2020-10-17 19:42:08+00:00,"Pfizer CEO says 3rd week of November earliest it can seek COVID-19 vaccine OK 

Confirmation that vaccine safety and effectiveness won’t be known until after elections

Even then, availability will take time

https://t.co/UG2ET1Vm2f via @ABC7NY",Twitter for iPhone,CAROL BRISCOE,briscoe_carol,,Windsor PA,US,False,"Avid spectator of basketball and football, college & pro. Will read nearly everything Scifi, but horror stories and movies scare me silly.",,Pennsylvania,United States
2020-10-17 19:41:41+00:00,@SenWarren Of course they hsve a plan. It just doesn't include the population. Stay safe. Make money from vaccines. Take the country into 'FEUDALISM'!,Twitter for Android,Mayor LaToya Cantrell,mayorcantrell,"New Orleans, LA",Toms River NJ,US,True,"Mayor of New Orleans Official Account #CityOfYes New Orleans is a City of Yes, open to all! @311nola is the 24/7 non-emergency customer service line",Toms River,New Jersey,United States
2020-10-17 19:18:41+00:00,"This serves the dual purpose of providing flu shots to residents during flu season, and helping public health and safety officials test plans for large-scale vaccine administration in anticipation of a future FDA-approved COVID-19 vaccine. #NOLAready #MaskUpNOLA https://t.co/wVdSWcLKlQ",Twitter for iPhone,Tom. #JoeKnowsHowToPresident! 🇺🇸🇺🇦🇺🇸🇺🇦,spokanetom,"Spokane, WA",Wade Hampton SC,US,False,"Single dad, 100%DAV 11-B-20, kids at home, Mr. Mom #WA05
https://t.co/LKT6p6uO8q  #LosersAndSuckersForBiden  #FuckTheNRA #ClimateCrisis #GonzagaBulldogs",,South Carolina,United States
2020-10-17 19:17:39+00:00,"U.S. recorded more than 69,000 new cases Friday and updated virus projections are the long-feared ""winter surge"" of COVID-19 cases is here as an increasing number of infections will soon mean more deaths.
#BidenHasAPlan
#BidenHarris2020ToSaveAmerica

https://t.co/UnzfraNH0c",Twitter for Android,Howard Ankney,HowardAnkney2,,North Las Vegas NV,US,False,divorced,North Las Vegas,Nevada,United States
2020-10-17 19:14:31+00:00,"@NikkiSixx If we get a vaccine we have President Trump to thank. He is the one who fast tracked it
Demorats didn't care",Twitter for Android,Liz Rios🇺🇸,LiRi347,"Toms River, NJ",Indiana USA,US,False,"Proud Momma, Wife, and #Patriot. 🇺🇸My Faith is in God and Country. 🇺🇸 Don’t Let the Mob or the Media Define You🇺🇸 Truth Social @jeerzgirl72🇺🇸",,Indiana,United States
2020-10-17 19:03:32+00:00,"So 846 adults speak for the whole state?
Then the article goes into Trumps approval (of course). 
According to the article ppl say restrictions should stay in place until a vaccine is available, however, ppl don’t seem too keen on taking the vaccine. So what the hell? https://t.co/FGgr6yA5vs",Twitter for iPhone,Barry Lawhorn,nutzodriven,,West Milford NJ,US,False,,,New Jersey,United States
2020-10-17 19:03:18+00:00,@PeteButtigieg We are cause we don't have. But keep the democrats lie going.  Europe is far worse off so is England and biden said he stopping the vaccine,Twitter for Android,Aryeh Alex,iAryeh,"Columbus, Ohio",Redondo Beach CA,US,True,"Ohioan, public servant, and @cbusmetroparks Commissioner. He/Him.",,California,United States
2020-10-17 19:02:24+00:00,"Thanks to @OSUWexMed and the great staff at their drive-thru #flushot clinic, I was able to get the #influenza vaccine from the comfort of my car.

Please join me in getting a flu shot this year so that we can all stay safe and healthy. https://t.co/N9JmrbpCbz",Twitter for iPhone,Brian Miller,millertimenv,"Las Vegas, NV",Pittsburgh PA,US,False,"I love living life, enjoying live music & travel!  Always am looking forward to the next adventure.",Pittsburgh,Pennsylvania,United States
2020-10-17 18:53:10+00:00,"Scheduled to be on this ship next May out of Barcelona, Spain. Sure hope the Covid stuff diminishes soon and an effective and safe vaccine is available.   Ready to move forward with life.  #2021 #norwegianepic https://t.co/qkhVt3Gryg",Twitter for Android,Mary Pickett KC9LKS,KC9LKS_Mary,"English, Indiana, USA",Honolulu HI,US,False,I am a ham operator (KC9LKS)and married to Roy (KC9LKW). I am a trained storm spotter and a criminal justice/homeland security student.,Honolulu,Hawaii,United States
2020-10-17 18:38:19+00:00,@WLKY Got mine and shingles vaccine # 1 in August,Twitter for Android,Debra Tuman,DebraTuman1,,Tennessee USA,US,False,,,Tennessee,United States
2020-10-17 18:33:41+00:00,"@ChildDefender I am a defender of vaccine industry liability, efficacy and safety. I’m voting Biden. It’s a matter of democracy however we must get a worldwide voice in truth , not social media or only rallies. Without an entire system take down how do we end this corruption?",Twitter for iPhone,President Bro. Fardudin Muhammad,barron_muhammad, Islamic Republic of Fardudin ,New York USA,US,False,"Sovereign Niger, Founding Father, SHAH, President, Supreme Commander-in-Chief Of The Islamic Republic Of Fardudin! established May 27, 2020",City of New York,New York,United States
2020-10-17 18:32:19+00:00,"Black entertainers if you were about to take that ""vaccine"" that @BillGates was pushing, you've officially lost any credibility in trying to come at @icecube",Twitter for Android,🌎 alex wemyss,WemyssCo,"Redondo Beach, Los Angeles, CA",Houston TX,US,False,🇺🇸•🇬🇧•🏴󠁧󠁢󠁳󠁣󠁴󠁿•🇿🇼•🇿🇦,Houston,Texas,United States
2020-10-17 18:30:05+00:00,@RFKHumanRights look I’m behind you all the way w safety efficacy and liability of the vaccine industry.  I cannot vote trump and holistic communities are falsely assuming he will what he won’t.  We cannot divide we must unite to conquer. Get this on world news,Twitter for iPhone,Mescaline2024,oitjustgotreal,Swag,Malibu CA,US,False,i do not filter my thoughts,,California,United States
2020-10-17 18:17:09+00:00,@Bringer_O_Rain @no_pullbacks We hv been down the last 3 days in the S&amp;P. 3483 is a good way off from 3600 S&amp;P all time highs so not that frothy. Cases are spiking but I think less lethal. Stimulus of 1.8 to 2 trillion in 3 weeks or so. Very close to a vaccine. Its contrarian. It could go either way though.,Twitter for iPhone,Universal Guide,SaintAngelove,Kingdom Of Hawaii,Fresno CA,US,False,ᴠᴇᴛ ✝️ / ɴɪ 👩🏻‍🦱/ Intellect / ᴍᴜꜱɪᴄ ᴅʀɪᴠᴇꜱ ᴍʏ ꜱᴏᴜʟ / ᴘꜱɴ: ɴᴠᴅxᴛʏ_ / O.U.S / Puerto Rican 🇵🇷 & Black,Fresno,California,United States
2020-10-17 18:12:51+00:00,When that covid vaccine drops im copping for the resale,Twitter for iPhone,Chey,_Cheyla_,"Miami, FL",Kansas City MO,US,False,miami | 🇳🇮,Kansas City,Missouri,United States
2020-10-17 18:11:27+00:00,I’m letting y’all know rn. I don’t need a vaccine.,Twitter for iPhone,Susan Godwin,TruleeSusan,"Tennessee, USA",Los Angeles CA,US,False,"Believer that 💖 prophesying, people, animals, music, writing, creating, designing.....on FB & InstaG",Los Angeles,California,United States
2020-10-17 18:06:38+00:00,Am i the only one who is thinking about how no one is talking about covid anymore??? Like ... is it even around anymore ?? Whats the vaccine update?? Do we still need to wear a mask ?? Are we safe ?? Are we not?? And ik i can search these questions up but i feel like.. idk,Twitter for iPhone,"Dr. Marvin Lerner M.D., Ph.D.",DrMLernerMDPhD,"New York, USA",Cary NC,US,False,"#MD #phd #internalMedicine, #Endocrinology
#PhdBiochemistry # Nucleotide #,Metabolism in#Erthrocytes #Metabolism #isolation #dopaminereceptor #Covidinvestigator",Cary,North Carolina,United States
2020-10-17 18:04:49+00:00,@MegForrest1 @TxGaffer @lesserspottedH Thank you for being a voice of reason among the other voices❣The vaccine issue seems to make ppl crazy. Somehow this vaccine supporting person has become an anti vaxer who blames a flu shot for cancer/autoimmune disorder WHEN NOTHING CLD BE FURTHER FRM THE TRUTH. Disappointing.,Twitter for Android,Hyser Lab,HyserLab,"Houston, TX",Norwood MA,US,False,Lab of Dr. Joseph Hyser at BCM. Our research focuses on microbes 🦠🦠 exploiting host pathways & 💥💥Ca2+ signaling💥💥,,Massachusetts,United States
2020-10-17 18:01:41+00:00,@SquawkCNBC @andrewrsorkin @ScottGottliebMD No one has mentioned the idea of patients receiving an antibody test before receiving a vaccine. This could save thousands of shots when a vaccine comes out and the supply is limited. It would also tell us the true amount of community spread there is. What do you think?,Twitter for Android,Creative Lab Hawaii,CreativeLabHI,"Honolulu, Hawaii",Mobile AL,US,False,"State of Hawaii leading workforce development program for #CreativeEntrepreneurs in Media, Fashion, Music, & Tech in Hawaii and the world.",,Indiana,United States
2020-10-17 17:49:15+00:00,"...to elaborate on the September 30 prophetic tweet:   the 'more of a reopening' is after a vaccine has been approved &amp; begun to be administered, I didnt write it but it was in my thoughts.  With people staying inside more &amp; being in closer spaces, cases of corona can increase",Twitter for Android,Sal Ochoa✭,GPTSal21,w my girl,Huntington Beach CA,US,False,"@lety_h13 ❤️ Everything I'm not, made me Everything I am. #GPT4Life #ColeFam #Dreamville #AceBros ♠️ 🍾",Huntington Beach,California,United States
2020-10-17 17:43:34+00:00,Lyme disease has been neglect3d by the CDC and Federal Bureacrats and the patients suffer. A Faulty vaccine was there answer which had to taken off the https://t.co/7pge5A1W27 is about time to get serious with this terrible disease and allocate resources  proper studies and trea https://t.co/gEo92xlmix,Twitter for Android,Marvin Floyd,marvinfloyd,"Kansas City, KS",Riverside CA,US,False,,Riverside,California,United States
2020-10-17 17:43:22+00:00,@sash_ramani you are so kind! Our time in @EstesLab_BCM was the best. You are an inspiration to me and my group as well. And I think the foundation is now set to looking at #calciumsignaling in vaccine responses! 💥💥 https://t.co/9yFjDsNvLW,Twitter for iPhone,yourdadsfavorite 🙋🏽‍♀️🤤,kristaaabooo,"Hollywood, Los Angeles",Charlotte NC,US,False,sometimes I don’t even know wtf I be tweeting about.,Charlotte,North Carolina,United States
2020-10-17 17:38:00+00:00,"@AZAugie @lesserspottedH Oncologist has been crystal clear i can't get flu shots or other vaccines due to auto immune disorder I've had for many years as the result of cancer.
I'm candidate for bone marrow transplant after COVID. That also means no vaccines. 
So many ppl have this so incredibly twisted.",Twitter for Android,Dr. Wonko the Sane 🇺🇲,sirWonkotheSane,Cary NC,Wildwood NJ,US,False,"I have PhD's in Xenopaleontology and The Dark Arts and an masters in Dark Side Theory.
Registered disaster-bi.",,New Jersey,United States
2020-10-17 17:36:15+00:00,Entertainment and tourism among industry sectors that will continue to be affected until global adoption of vaccines occurs. https://t.co/mXdriFN3Ig,Twitter for iPhone,harrie “glorious being of light & miracles”🇺🇦,harriekd,Chicago / London,Pleasant Hill MO,US,False,PhD cand: trading cards/US Cold War culture. silliness/swearing/eastenders/baseball/cats. Heart failure/cardiology. they/them. agender/ace/aro️‍🏳️‍🌈🏳️‍⚧️#blm,,Missouri,United States
2020-10-17 17:27:57+00:00,@BleacherReport They gave him that Trump vaccine,Twitter for iPhone,Tyus D. Williams,sciencewithtyus,In a neurodivergent headspace,San Jose CA,US,True,"PhD @ESPM_Berkeley l Carnivore Ecologist l Author l Ace l SciComm l @NSF Fellow l #ADHD, #SciQFriday Founder, lifetime learner l Venmo: Tyus-Williams he/him/his",San Jose,California,United States
2020-10-17 17:26:08+00:00,"CNBC: Trump administration announces deal with CVS and Walgreens to administer coronavirus vaccine to seniors in long-term care.
https://t.co/5sT9FWD8kR

via @GoogleNews",Twitter for Android,Edward Kodzis,EdKodzis,By the Brohel Brook,Rocky Mount NC,US,False,Night Watchman,Rocky Mount,North Carolina,United States
2020-10-17 17:03:27+00:00,"@eriinn921 My job wants me to get the flu shot! If I’m not getting that, I’m definitely not getting that fucking vaccine 🤣",Twitter for iPhone,Dottie,Dottiss,"Shirley, NY",Indianapolis IN,US,False,Family Family Family,Indianapolis,Indiana,United States
2020-10-17 17:02:00+00:00,"@Sawbones so there are no microchips in the flu vaccine but I have heard that the nanites could severely affect my midichlorian counts, have you heard anything about this?",Twitter for Android,Mark Roth,Markomar,Pittsburgh PA,Missouri USA,US,True,"Freelance writer, retired from the Pittsburgh Post-Gazette. Specializes in health and science, particularly brain science.",,Missouri,United States
2020-10-17 17:01:28+00:00,"@lesserspottedH Yes. I am high risk so I get it by default but we high risk people (esp those unable to take vaccines because of medical conditions) rely on the rest of you to get it to ensure we’re better protected. 

Community!",Twitter for iPhone,"Serenta Chaney, Servant of the Most High God",r_serenta,"Alabama, USA",Terrace Heights WA,US,False,"They that sow in tears shall reap in joy. Ps 126:5
Thou art my hiding place and my shield:
I hope in Thy Word.  Ps 119:114

I'm a servant of the Most High God!",,Washington,United States
2020-10-17 17:00:45+00:00,"Interesting how we have articles addressing distrust in the black community towards volunteering for vaccine trials, a demographic that’s been disproportionately affected by Covid19 and received little aid and suddenly you expect them to line up for a test shot like guinea pigs?? https://t.co/6d8KHNQArX",Twitter for iPhone,Lauri Parizo. ✍️,LauriParizo72,"Orange County, California, USA",Provincetown MA,US,False,"✍️
#HandMarkedPaperBallots
#RemoveTheModems",,Massachusetts,United States
2020-10-17 17:00:38+00:00,#7thteebettermentsociety would like to remud members thet for the last 10 years the last week in October is Ferris family celebration. All things Ferris will celebrated....Mike may not be as available since he will be launching the covid 19 vaccine...and saving the world,Twitter for Android,Mart Narvo,SurfingMarty,"San Diego,  California",Youngstown OH,US,False,"I believe in a Republic and Jesus Christ, Amen. I have access to a rare natural product the lets the body heal itself. Thank you Lord, Amen.",Youngstown,Ohio,United States
2020-10-17 16:45:44+00:00,@quirkynoname @donwinslow I lost two family members in NY .Democrat Gov Cuomo is 100% to blame! He was playing politics when our Great President called for party unity! Democrats were inciting riots killing police n citizens ! Trump was saving lives securing meds n covid vaccine!Dems were destroy city’s !,Twitter for iPhone,Todd Graden,ToddG49,,Ohio USA,US,False,"Charlotte 49ers, Charlotte FC, EAST Lincoln 🇺🇸⚽️ Garner➡️Charlotte/Denver NC",,Ohio,United States
2020-10-17 16:40:32+00:00,@JanHoffmanNYT Your Pittsburgh based story on trying to overcome the fears of Black Americans toward a covid vaccine was outstanding.,Twitter for Android,Ocean Trash Warrior,marybeth114,"Wildwood, NJ",Round Rock TX,US,False,"save a fish, a bird, a mammal, a crab by picking up & properly disposing of plastic trash spit out by the ocean💙it’s that easy",Round Rock,Texas,United States
2020-10-17 16:38:12+00:00,"@DrKristieLeong @Psychgallica Thank you. Sorry for the late response. Yes, it was the new shingles vaçcine. The Pharmacist assured me there'd be no side effects from it.
I can't say it was a reaction from the shingles shot. I'm better today, feeling a little exhausted. It's a beautiful day in Mobile, AL.",Twitter for Android,Kristin Grady - Writer/CEO - Imagination for Sale,YesShesGotMoxie,"West Hollywood, CA",Freer TX,US,False,"She/her, #DailyJournal threads. Subscribe on Patreon, keep #DailyJournal independent & accessible to the public! imaginationforsaleceo@gmail.com",,Texas,United States
2020-10-17 16:25:43+00:00,"@lesserspottedH I have taken it most years since age 19. Probably missed 4-6 years. Caught it one year I didn't take the vaccine...never again! Have taken it every year since! Remember, the flu kills people also.",Twitter for Android,BarbaraErskineMiller,barbaraemiller,"Jacksonville, FL",Cortez FL,US,False,"Unapologetic liberal, used 2b cool, was @ Woodstock, remember some, now semi-kool old broad #Enough #BLM #LGBTQally #VoteBlueIn22 #WeWontGoBack",,Florida,United States
2020-10-17 16:24:10+00:00,"@WhiteHouse @realDonaldTrump good no walmart,but don't take the vaccine",Twitter for Android,Tim Brown,backwardsflip,"Riverside, CA",Paducah KY,US,False,"Broadcaster, Podcaster, Security Management Consultant. PT/Fill @KCALROCKS. Co-Host #MissionRiverside. @SecurityXprt. #cPTSD #ChronicPain #Homeless",Paducah,Kentucky,United States
2020-10-17 16:23:14+00:00,It’s going to take a vaccine and  the improved treatments at this point. https://t.co/lxz4ASo80O,Twitter for iPhone,Jefferson Parish,JeffParishGov,"Jefferson, LA",Delaware USA,US,False,"The official account for the Jefferson Parish Government. For non-emergencies, call 504-736-6000.",,Delaware,United States
2020-10-17 16:11:35+00:00,"@WhiteHouse @realDonaldTrump sadly, I would not trust a vaccine endorsed by #DonTheCon #ScienceMatters",Twitter for iPhone,Megan Hockett☆,MeganHockett,"Missouri, USA",Bensalem PA,US,False,•Wife • Mom • Nurse • Family • Racing• Iowa Hawkeyes • Fitness• Livin' on love •,,Pennsylvania,United States
2020-10-17 16:10:58+00:00,"@Joyrides4life @soundsmove @lesserspottedH Thank you! It's sad hearing more Moms refusing to get kids vaccines &amp; schools caving, letting them slide. We've had kids w Measles, Whooping Cough &amp; Chickenpox here over past few years. Not right for everyone but tragic if these came back when so much progress has been made.",Twitter for Android,Jeetu Patel,jpatel41,Silicon Valley,North Carolina USA,US,True,"Technology Executive & Board Member. EVP & GM, Security & Collab, Cisco. Proud dad. Love design. Views are mostly my own, but sometimes not entirely my own ;-)",,North Carolina,United States
2020-10-17 16:10:11+00:00,"My ex just said he wants to find someone like Jenny Mccarthy who won't poison their kids with vaccines.

Guys, is stupidity sexually transmitted??? I need to know asap.",Twitter for Android,They Call Me Crown,crown_snatcher,,Chesapeake VA,US,False,"Young mind, old soul FSU🐴💙Intersectional Feminist💋 her/she SafeZoneAmbassador 🏳️‍🌈",Chesapeake,Virginia,United States
2020-10-17 16:07:39+00:00,"@GOP @realDonaldTrump Bullfuckingshit.
The #ACA covers vaccines, which now the #LiarInChief wants to take credit for. He's such a #MalignantNarcissist he tries to take credit for everything @BarackObama did. Kinda like how he claims he got #VeteransChoice, which was signed into law in 2014. 
#BeBest",Twitter for Android,Darian Benson,HelloImDarian,"Indianapolis, IN",Illinois USA,US,True,Health reporter @SideEffectsNews @WFYINews •Formerly: @IPBS_News @IndyMonthly • @IUPUIjournalism alum•Indy Native•DM tips or dbenson@wfyi.org•Views=mine•she/her,,Illinois,United States
